player_name,season,expected_goals,actual_goals,expected_assists,actual_assists
Ezequiel Garay,2018-2019,1.341218437999487,2,0.6090236157178879,0
Thomas Lemar,2018-2019,3.347603573463857,2,3.103102510794997,3
Ximo Navarro,2018-2019,0.5149379391223192,2,1.2752587795257568,2
Sergio García,2018-2019,2.923103591427207,2,2.275367608293891,1
Jason,2018-2019,3.621453545056283,2,4.40101957693696,5
Gabriel Mercado,2018-2019,1.903234310913831,2,0.4403328001499176,1
Carles Aleñá,2018-2019,0.8764852955937386,2,0.7354800924658775,0
Cristian Rivera,2018-2019,1.7262586131691933,2,0.4882156606763602,0
Pione Sisto,2018-2019,0.9696459174156188,2,1.1944257654249668,1
Martín Mantovani,2018-2019,0.5744435470551252,2,0,0
Leo Suárez,2018-2019,1.3314639879390595,2,0.33619333431124687,0
Erick Cabaco,2018-2019,1.4814627449959517,2,0.14226267486810684,0
Mouctar Diakhaby,2018-2019,1.750889517366886,2,0,0
Guillermo Maripán,2018-2019,2.122816235758364,2,1.2374654114246368,2
Leandro Cabrera,2018-2019,2.4524012161418796,2,0.5098111722618341,0
Chema Rodríguez,2018-2019,1.0362529065459969,2,0.5685256030410528,0
Ferrán Torres,2018-2019,1.3844252061098814,2,1.8189218640327456,1
Toni Villa,2018-2019,1.9413259411230683,2,2.693256693892181,2
Antoñito,2018-2019,1.2499058283865452,2,2.033599318936467,1
Okay Yokuslu,2018-2019,1.9046989921480415,2,0.9007068341597915,0
Gonzalo Melero,2018-2019,4.723770773038268,2,1.8161943554878237,1
Vinícius Júnior,2018-2019,3.641677478328347,2,1.5202148407697678,0
Peru Nolaskoain,2018-2019,0.6331127919256687,2,0.05313471332192421,0
Alejandro Gálvez,2018-2019,2.2048623329028487,1,0.4774857824668288,0
Adnan Januzaj,2018-2019,2.5946991983801126,1,2.8430616445839405,3
Nyom,2018-2019,0.24188395030796528,1,2.087653264403343,1
Jesús Navas,2018-2019,1.4174900008365512,1,6.143224035389721,5
Giannelli Imbula,2018-2019,0.817996870726347,1,0.684246713295579,1
Luis Muriel,2018-2019,0.2990121394395828,1,0.13061090931296349,1
Geoffrey Kondogbia,2018-2019,1.785807372070849,1,0.906675709411502,1
Michy Batshuayi,2018-2019,1.3887613825500011,1,0.7928608758375049,0
Bernardo,2018-2019,1.590478920377791,1,0.9616590328514576,1
Nicola Sansone,2018-2019,0.02068004757165908,1,0.05400867760181427,1
Samuele Longo,2018-2019,1.6044138669967651,1,1.4786136839538813,2
Daniel Carriço,2018-2019,0.4358511716127395,1,0.6446979884058237,1
Papakouly Diop,2018-2019,1.6255580484867096,1,0.9018433019518852,1
Hernán Pérez,2018-2019,1.2298352345824242,1,2.0980503018945456,2
Marco Asensio,2018-2019,3.9970079995691776,1,5.181439094245434,4
Francisco Portillo,2018-2019,1.6911262460052967,1,2.8408056274056435,4
Nacho,2018-2019,0.5801392141729593,1,3.700065035372973,3
Bebé,2018-2019,2.209553888067603,1,3.027720469981432,1
Toño,2018-2019,1.0850354861468077,1,1.3272972088307142,2
Pedro León,2018-2019,0.7896995879709721,1,0.1939475350081921,0
Zaldúa,2018-2019,0.09327653422951698,1,1.793228592723608,2
Aritz Elustondo,2018-2019,1.10984920989722,1,0.6517645940184593,0
Asier Illarramendi,2018-2019,0.4960611164569855,1,1.4945171670988202,1
Jon Bautista,2018-2019,1.8605879247188568,1,0.7659520171582699,0
Rubén Pardo,2018-2019,1.008090941235423,1,2.4379188418388367,2
Lucas Vázquez,2018-2019,2.856384789571166,1,4.716956842690706,3
Daniel Carvajal,2018-2019,0.3656439445912838,1,3.37106897123158,2
Lucas Hernández,2018-2019,0.7135077323764563,1,1.0286862663924694,0
Hugo Mallo,2018-2019,1.9003532975912096,1,4.661294168327004,4
Daniel Wass,2018-2019,1.32141837105155,1,4.149352913722396,3
Mario,2018-2019,2.178805010393262,1,2.496944785118103,2
Sidnei,2018-2019,1.339280627667904,1,0.03113944549113512,0
Juanfran,2018-2019,0.4232884682714939,1,1.760865397751331,1
Rober,2018-2019,1.087401372380555,1,0.903476007282734,0
Mubarak Wakaso,2018-2019,0.8962378827854991,1,0.34259180584922433,1
Pablo Piatti,2018-2019,1.5261712707579136,1,1.8941747918725016,0
Zouhair Feddal,2018-2019,1.4012538753449917,1,0.6823000684380531,1
Beñat,2018-2019,0.5130033940076828,1,2.5494483206421137,2
Markel Susaeta,2018-2019,0.8941382868215442,1,3.3130487566813827,2
Álvaro González,2018-2019,1.2903117295354605,1,1.137563867494464,2
Burgui,2018-2019,0.6971092782914639,1,0.45593505911529064,0
De Marcos,2018-2019,1.1048926040530205,1,3.480025915428996,2
Marc Bartra,2018-2019,0.8362801149487495,1,0.19567464105784893,0
José Gayá,2018-2019,0.9132920894771814,1,2.296766623854637,1
Amath Diedhiou,2018-2019,1.3069446459412577,1,1.534449378028512,2
Jaume Costa,2018-2019,0.4972085477784276,1,1.0844685845077038,0
Theo Hernández,2018-2019,1.4555038609541953,1,1.4952745381742716,2
Gaël Kakuta,2018-2019,1.1093171760439873,1,0.1951121212914586,0
Cristiano Piccini,2018-2019,0.5210261512547731,1,0.19513563066720965,0
Anaitz Arbilla,2018-2019,0.94981474801898,1,1.0801239013671875,2
Gerard Gumbau,2018-2019,2.0150065049529076,1,0.3855389039963484,1
Óscar Trejo,2018-2019,3.0329634323716164,1,4.154071509838104,4
Aissa Mandi,2018-2019,0.4815003424882889,1,1.7020000740885737,1
Malcom,2018-2019,1.8848701119422913,1,1.66761068161577,2
Mauro Arambarri,2018-2019,1.4021547986194491,1,1.758575530722737,2
Ryad Boudebouz,2018-2019,1.901348777115345,1,3.8728212360292673,2
Héctor Moreno,2018-2019,0.8014162806794047,1,0.515541473403573,0
Borja,2018-2019,2.1339117102324963,1,4.4825573693960905,3
Naldo,2018-2019,0.8452764302492142,1,0.4622342362999916,1
Álex Moreno,2018-2019,1.1068272422999144,1,2.659157424233854,1
Abdoulaye Ba,2018-2019,1.140316791832447,1,0.08647581934928894,0
Vitorino Antunes,2018-2019,0.9225421780720352,1,3.0509521663188934,3
Míchel,2018-2019,1.304522367194295,1,4.437094512395561,2
Facundo Ferreyra,2018-2019,0.5120797343552113,1,0,0
Víctor Laguardia,2018-2019,1.459726557135582,1,1.344365308061242,2
Manu García,2018-2019,2.4977845698595047,1,0.7247751969844103,1
Clement Lenglet,2018-2019,1.4620938450098038,1,0,0
Dimitrios Siovas,2018-2019,1.774332134053111,1,1.3706523068249226,0
Rubén Peña,2018-2019,0.7362467311322689,1,4.745164318010211,2
Mikel Vesga,2018-2019,0.7846802808344364,1,1.0733578652143478,1
Marc Roca,2018-2019,1.6177175268530846,1,2.947281057946384,2
José Ángel,2018-2019,0.7073930483311415,1,4.716636217199266,2
Kenan Kodro,2018-2019,0.1979995854198933,1,0.10559402219951151,0
Michael Santos,2018-2019,2.391808681190014,1,0.6539543308317661,3
Jesús Vallejo,2018-2019,0.7584502696990967,1,0,0
Nemanja Maksimovic,2018-2019,2.542503735050559,1,0.5632422342896461,0
Pedro Alcalá,2018-2019,0.8497621826827526,1,0.6026313751935959,1
Pere Pons,2018-2019,1.9172686403617265,1,1.979525680653751,2
Nélson Semedo,2018-2019,0.3598099909722805,1,0.28767644613981247,0
Sergio Postigo,2018-2019,1.226164299994707,1,0.628523550927639,1
Emmanuel Boateng,2018-2019,1.1224017031490805,1,0.05372961051762104,0
Jonás Ramalho,2018-2019,0.8446320649236441,1,0.07359018363058567,0
Brahim Diaz,2018-2019,0.9376422539353372,1,1.9766123555600643,1
Fernando Calero,2018-2019,0.5485892342403531,1,0.5020148139446974,0
Anuar Mohamed,2018-2019,2.9295862149447203,1,0.0731324665248394,0
Fran Beltrán,2018-2019,1.318530661985278,1,0.825522561557591,0
Luca Sangalli,2018-2019,1.5086079631000755,1,0.9107787357643248,4
Jorge Miramón,2018-2019,0.4154127137735486,1,1.803512517362833,0
David Ferreiro,2018-2019,2.9578672349452972,1,5.282547811046243,3
Luis Advíncula,2018-2019,0.9973159283399582,1,2.6696212757378817,3
Santiago Comesaña,2018-2019,0.46530299820005894,1,0.31561578530818224,1
Santiago Arias,2018-2019,0.4834986366331578,1,1.3670392781496048,1
Borja Garcés,2018-2019,0.5668478608131409,1,0,0
Marc Cucurella,2018-2019,2.3227217122912407,1,4.253991536796093,2
Adrià Pedrosa,2018-2019,0.5655050873756409,1,0.5973724611103535,0
Joaquín Fernández,2018-2019,0.3302144454792142,1,0.01170318573713302,0
Ander Barrenetxea,2018-2019,0.5323201771825552,1,0.2377781979739666,0
Bryan Gil Salvatierra,2018-2019,0.8992120306938887,1,0.4565230179578066,1
Samu Sáiz,2018-2019,0.2841924875974655,1,0.12788337841629982,0
Waldo Rubio,2018-2019,1.0845440402626991,1,0.259982131421566,0
Sergio Camello,2018-2019,0.66299968957901,1,0.07508417963981628,0
Franco Di Santo,2018-2019,0,0,0,0
Gabriel,2018-2019,1.4127944186329842,0,0.18999563343822956,1
Francis Coquelin,2018-2019,0.30942453537136316,0,1.2799403201788664,1
Joel Robles,2018-2019,0,0,0,0
Thibaut Courtois,2018-2019,0.06696335971355438,0,0,0
Jordi Amat,2018-2019,0.24750874377787113,0,0.6094541512429714,0
Marc Muniesa,2018-2019,0.3179254066199064,0,0.3424920476973057,0
Mathieu Flamini,2018-2019,0,0,0.03431678563356399,0
Patrick Roberts,2018-2019,0.8708987832069397,0,0.37731423787772655,0
Miguel Layún,2018-2019,0.411444479599595,0,0.5842391345649958,1
Ezequiel Muñoz,2018-2019,0.08701811730861664,0,0,0
Rodrigo Ely,2018-2019,0.04835423175245523,0,0.07317552343010902,0
Wesley Hoedt,2018-2019,0.22409916575998068,0,0.5446814503520727,0
Neto,2018-2019,0,0,0.03703302890062332,0
Marko Rog,2018-2019,0.03815815504640341,0,0.1579979956150055,0
Sebastián Cristóforo,2018-2019,0.03479311987757683,0,0.4591602934524417,2
Jeison Murillo,2018-2019,0.01569396629929542,0,0,0
Diego López,2018-2019,0,0,0.01741803623735904,0
Thomas Vermaelen,2018-2019,0.09452593885362148,0,0,0
Antonio Barragán,2018-2019,0.06590123288333416,0,0.5435635093599558,0
Nolito,2018-2019,0.45191553235054016,0,0,0
Kevin-Prince Boateng,2018-2019,0.14993133395910263,0,0.06816170364618301,0
David López,2018-2019,1.1631679013371468,0,0.221718929708004,0
Facundo Roncaglia,2018-2019,0.2347711231559515,0,0.05337720178067684,0
Sanjin Prcic,2018-2019,0.16903460025787354,0,0.0219588465988636,0
Manuel Iturra,2018-2019,0,0,0,0
Sergio Escudero,2018-2019,1.3301729513332248,0,1.3156026042997837,1
Andrés Fernández,2018-2019,0,0,0.02076064795255661,0
Rubén Pérez,2018-2019,0.2346817199140787,0,1.1887098383158443,0
Robert Ibáñez,2018-2019,0.14365683495998385,0,0,0
Marc-André ter Stegen,2018-2019,0,0,0,0
Sergio Busquets,2018-2019,0.2723755477927625,0,1.620666354894638,1
Rafinha,2018-2019,0.369190763682127,0,0.05522399581968784,0
Aleix Vidal,2018-2019,0.5000828579068184,0,0.9767752671614288,0
Sergi Roberto,2018-2019,0.9666855186223984,0,3.919906586408615,7
Jordi Masip,2018-2019,0,0,0.01968688145279884,0
Pau López,2018-2019,0,0,0,0
Javi López,2018-2019,0.8089726129546762,0,0.8078197445720434,0
Rubén Duarte,2018-2019,0.5140544828027487,0,1.39403741620481,0
Víctor Sánchez,2018-2019,0.46629754826426506,0,0.7280125729739666,2
Lluis López,2018-2019,0.5786527395248413,0,0,0
Ander Capa,2018-2019,0.494917007163167,0,0.9213092364370824,0
Iván Ramis,2018-2019,0.5919048469513655,0,0.05652053281664848,0
David Juncà,2018-2019,0.7905883863568306,0,0.9697218518704176,3
Dani García,2018-2019,0.03480799496173858,0,0.1710161231458187,0
Asier Riesgo,2018-2019,0,0,0,0
Antonio Adán,2018-2019,0,0,0,0
Yoel,2018-2019,0,0,0,0
Tito,2018-2019,0.06480029970407486,0,0.16635735519230366,0
Diego Llorente,2018-2019,0.16861494164913893,0,0.09314002469182014,0
Jozabed,2018-2019,0.4593561952933669,0,0.6089111156761646,0
Javi Guerra,2018-2019,0.8983705602586269,0,0.5088714547455311,1
Pedro López,2018-2019,0.10349281691014768,0,0.4333132468163967,1
Vigaray,2018-2019,0.01322042010724544,0,0.19221029616892335,0
Damián Suárez,2018-2019,0.4880938329733908,0,4.647609934210777,3
Emiliano Velázquez,2018-2019,0.5466341273859143,0,0.6930460371077061,2
Iván Cuéllar,2018-2019,0,0,0,0
Sergio Álvarez,2018-2019,0.12756380438804626,0,0.1160141583532095,0
Alberto García,2018-2019,0,0,0,0
Gerónimo Rulli,2018-2019,0,0,0.0468364842236042,0
Markel Bergara,2018-2019,0,0,0,0
Diego Reyes,2018-2019,0,0,0.09089675545692444,0
Oier,2018-2019,0,0,0.09354230761528017,0
Keylor Navas,2018-2019,0,0,0,0
Nacho,2018-2019,0.31342706084251404,0,0.931698496453464,1
Jan Oblak,2018-2019,0,0,0,0
Juanfran,2018-2019,0,0,3.6867971811443567,2
Stefan Savic,2018-2019,0.5076794847846031,0,0.7630914859473705,2
Moyá,2018-2019,0,0,0,0
Giménez,2018-2019,1.2914719469845295,0,0.4277523830533027,0
Sergio Álvarez,2018-2019,0,0,0,0
Sergi Gómez,2018-2019,0.5983135905116796,0,0.2874668752774596,0
Planas,2018-2019,0.09479451924562454,0,0.3920513205230236,1
Rubén Blanco,2018-2019,0,0,0.08898769691586494,0
Daniele Bonera,2018-2019,0,0,0,0
Víctor Ruiz,2018-2019,0.33864777348935604,0,0.407441433519125,0
Manu Trigueros,2018-2019,1.0221165241673589,0,1.858679361641407,0
Denis Suárez,2018-2019,0.38453200459480286,0,0.08538712561130524,0
Recio,2018-2019,0.2901957370340824,0,0.2278407523408532,0
Duje Cop,2018-2019,2.370902309194207,0,1.4538036473095417,0
Pedro Bigas,2018-2019,0.12850219011306763,0,0.4243734478950501,1
Toni Kroos,2018-2019,1.4061652412638068,0,4.1849450301378965,4
Javi Fuego,2018-2019,0,0,0,0
Gorka Iraizoz,2018-2019,0,0,0,0
San José,2018-2019,0.8411660613492131,0,1.6863619796931744,0
Balenziaga,2018-2019,0.01595024392008781,0,0.19846481923013928,0
Iturraspe,2018-2019,0,0,0,0
Íñigo Lekue,2018-2019,0,0,0.09037375450134276,0
Elustondo,2018-2019,0.03541234135627746,0,0.17227648198604584,0
Mikel Rico,2018-2019,0.27209338918328285,0,0.00979549437761306,0
Iago Herrerín,2018-2019,0,0,0.35878171771764755,1
Eraso,2018-2019,0.2127303127199411,0,0.95105198957026,0
David Soria,2018-2019,0,0,0.06204978190362453,0
Igor Zubeldia,2018-2019,0.4408330852165818,0,1.0686406358145175,1
Álvaro Odriozola,2018-2019,0.5744600892066956,0,3.1829841788858175,2
Cabral,2018-2019,2.0383178256452084,0,0.288798863068223,0
Chechu Dorado,2018-2019,0,0,0,0
Óscar Duarte,2018-2019,0.05421688687056303,0,0.07951086014509201,0
Antonio Luna,2018-2019,0.12711302563548088,0,1.982270523905754,2
Bruno,2018-2019,0.8044270295649767,0,0.2028798833489418,1
Sergio Asenjo,2018-2019,0,0,0,0
Jaume,2018-2019,0,0,0,0
Toni Lato,2018-2019,0.13976091146469116,0,0.04511440545320511,0
Adrián Marín,2018-2019,0.189516119658947,0,0,0
Iñigo Martínez,2018-2019,1.605182409286499,0,0.7066347301006317,0
Sabin,2018-2019,1.2618065476417542,0,0.05989822186529636,0
Luisinho,2018-2019,0.06936605274677277,0,0.5743993297219276,0
Vitolo,2018-2019,0.7437524497509003,0,0.9086099043488504,1
Marcos Llorente,2018-2019,0.07350721210241318,0,0.2072238642722368,0
Ivi,2018-2019,0.06892511248588562,0,0,0
Sandro Ramírez,2018-2019,2.602435475215316,0,0.9370178133249284,0
Uche,2018-2019,0.00975024048238992,0,0.00749790761619806,0
Miguelón,2018-2019,0.11883915960788728,0,0.2331838719546795,0
Sergio Akieme,2018-2019,0,0,0.03699827566742897,1
Stole Dimitrievski,2018-2019,0,0,0,0
Javi García,2018-2019,0,0,0,0
Diego Rolan,2018-2019,0.7467812411487103,0,0.8473961390554905,0
Maxime Gonalons,2018-2019,0.13762323558330536,0,0.09974370757117867,0
Ibrahim Amadou,2018-2019,0.34800631180405617,0,0.06515173986554146,0
Samuel Umtiti,2018-2019,0.15723104029893875,0,0.7647558450698853,1
Joris Gnagnon,2018-2019,0.11667625606060028,0,0.09175721555948256,0
Kevin Soni,2018-2019,0.155673585832119,0,0.159026013687253,0
Pablo Insúa,2018-2019,0.05303173884749412,0,0.06624637544155121,0
Pablo Hervías,2018-2019,0.1967434473335743,0,0.5377713581547141,1
Unai López,2018-2019,0.22066042944788933,0,0.4753986597061157,0
Unai Bustinza,2018-2019,0.21853304095566273,0,0.4446030640974641,1
Raúl Navas,2018-2019,0.1603088341653347,0,0.27288187481462955,0
Dídac Vilá,2018-2019,1.970612767152488,0,3.2011968633159995,2
Borja,2018-2019,0.12666891515254974,0,0.0109029347077012,0
David Costas,2018-2019,0.16475126892328262,0,0,0
Pere Milla,2018-2019,0.1725548878312111,0,0.16506924480199814,0
Aitor Fernández,2018-2019,0,0,0.14087997376918793,0
Kevin,2018-2019,0,0,0.00925193820148706,0
Simon Kjaer,2018-2019,0.8732010992243886,0,0.45693793147802353,0
Cheick Doukoure,2018-2019,0.0781526118516922,0,0,0
Andrew Hjulsager,2018-2019,0.08869462832808495,0,1.5138334333896637,3
Darko Brasanac,2018-2019,0.4380341060459614,0,0.377775376662612,1
Álex Alegría,2018-2019,0.18442614935338497,0,0.4518860261887312,0
Fernando Pacheco,2018-2019,0,0,0.09022840484976768,0
Daniel Torres,2018-2019,0,0,0,0
Jasper Cillessen,2018-2019,0,0,0,0
Yeray Álvarez,2018-2019,1.925979666411877,0,0.09579945355653764,0
David Timor,2018-2019,0.01955999154597521,0,0,0
Alexander Szymanowski,2018-2019,0,0,0,0
Sergio León,2018-2019,0.6951841609552503,0,0.6513709425926208,1
Raúl García,2018-2019,0.19022253900766373,0,0.2974705696105957,1
Óscar Melendo,2018-2019,0.477868665009737,0,3.8585931435227394,5
Kévin Rodrigues,2018-2019,0.06510652415454388,0,0.2458634451031685,0
Antonio Moya,2018-2019,0,0,0,0
Unai Simón,2018-2019,0,0,0,0
Martín Aguirregabiria,2018-2019,0.01428974792361259,0,0.4169061342254281,0
Raba,2018-2019,0.11711615696549416,0,0.5707485061138868,1
Lluis Sastre,2018-2019,0,0,0.02579268254339695,0
Wilfrid Kaptoum,2018-2019,0.16865012049674988,0,0.07382224127650261,0
Emre Mor,2018-2019,0.6734876949340105,0,0.10432161018252371,0
Junior Alonso,2018-2019,0.16439252346754074,0,0.20826721377670765,0
Antonio Sivera,2018-2019,0,0,0.07345043122768402,0
Leandro Chichizola,2018-2019,0,0,0,0
Aday Benítez,2018-2019,0.25856170523911715,0,1.5232057459652424,2
Álex Granell,2018-2019,1.149885074235499,0,5.795886216685176,4
Bono,2018-2019,0.06178247183561325,0,0,0
Juanpe,2018-2019,1.7120930887758732,0,0.19376034662127495,0
Douglas Luiz,2018-2019,1.0372599931433797,0,0.5949820075184107,0
Stanislav Lobotka,2018-2019,0.7758923461660743,0,0.8852200675755739,1
Ander Guevara,2018-2019,0.05799742043018341,0,0.03262998163700104,0
Unai Núñez,2018-2019,1.3179056094959378,0,0.5222641434520483,0
Iñigo Córdoba,2018-2019,1.355091106146574,0,2.0039351750165224,5
Djené Dakonam,2018-2019,0.7978308890014887,0,0.12192284315824509,0
Gaku Shibasaki,2018-2019,0.1408734517171979,0,0.11214828491210938,0
Andrés Guardado,2018-2019,1.5669809244573116,0,4.288899023085833,4
Francis,2018-2019,0.4088591504842043,0,1.5256413333117962,1
Rúben Semedo,2018-2019,0.7092867307364941,0,0.07789864391088486,0
Marko Dmitrovic,2018-2019,0,0,0,0
Paulo Oliveira,2018-2019,0.8435774352401495,0,0.11185088008642197,0
Iván Alejo,2018-2019,0.02248491160571575,0,0.5791876912117004,0
Federico Valverde,2018-2019,0.2281600367277861,0,0.33816156536340714,0
Johan Mojica,2018-2019,0,0,0,0
Juan Soriano,2018-2019,0,0,0,0
Luca Zidane,2018-2019,0,0,0,0
Andoni Gorosabel,2018-2019,0.073898795992136,0,0.4606997221708298,0
Mathías Olivera,2018-2019,0.62233746238052845,0,0.9936035946011544,1
Adrián Diéguez,2018-2019,0.06091580539941788,0,0.02910830080509185,0
Hacen,2018-2019,0,0,0,0
Ignasi Miquel,2018-2019,0,0,0,0
José Arnáiz,2018-2019,0.03216234222054481,0,0.07419420778751373,0
Robert Mazán,2018-2019,0.0176276471465826,0,0.07559004426002502,0
Koke,2018-2019,0,0,0,0
Anthony Lozano,2018-2019,1.788183307275176,0,0.3936874084174633,0
Guilherme Arana,2018-2019,0.6007697731256485,0,0.0334545187652111,0
Axel Werner,2018-2019,0,0,0,0
Manuel Morlanes,2018-2019,0.10206565167754889,0,1.639252886176109,3
Hugo Duro,2018-2019,0.3416241863742471,0,0.44220831990242,0
Carlos Isaac,2018-2019,0.11952921748161316,0,0.05411984026432037,0
Dennis Eckert,2018-2019,0.6916664792224765,0,0.09752586670219898,0
Jean-Clair Todibo,2018-2019,0,0,0,0
Pedro Porro,2018-2019,1.656390612013638,0,2.885519351810217,4
Javi Moyano,2018-2019,0.26551136560738087,0,0.32008910505101085,0
Kiko Olivas,2018-2019,0.2657417031005025,0,0.1321282535791397,0
Chris Ramos,2018-2019,0,0,0,0
Miguel De la Fuente,2018-2019,0.10303036123514175,0,0,0
William Carvalho,2018-2019,0.6592580964788795,0,1.7385430876165628,5
Raphael Dwamena,2018-2019,0.5801889896392822,0,0.6363524440675974,1
Javi Puado,2018-2019,1.0114958602935076,0,0.48638072423636913,0
Álex López,2018-2019,0.01660213991999626,0,0,0
Santiago Cáseres,2018-2019,0.3983941162005067,0,1.2679758835583923,1
Arthur,2018-2019,0.31262022256851196,0,1.8131707645952704,1
Patrick Twumasi,2018-2019,0.1426982656121254,0,0.13665889762341976,0
Damián Musto,2018-2019,0.8161858576349914,0,0.2611165586858988,0
Serdar Gurler,2018-2019,0.7267672177404165,0,0.12742342334240675,1
Rajko Brezancic,2018-2019,0,0,0,0
Roberto Santamaría,2018-2019,0,0,0.01473589427769184,0
Sergio Moreno,2018-2019,0.3727013170719147,0,0,0
Tomás Vaclik,2018-2019,0,0,0,0
Gelson Martins,2018-2019,0.3657926134765148,0,0.05393681302666664,0
Gorka Guruzeta,2018-2019,0.06607088446617126,0,0.05908315069973469,0
Daniel Ojeda,2018-2019,0.41793104633688927,0,0.12693501263856888,0
Paik Seung-Ho,2018-2019,0.04594982787966728,0,0,0
Jordi Calavera,2018-2019,0,0,0,0
Martín Merquelanz,2018-2019,0,0,0,0
Kenneth Omeruo,2018-2019,0.08074266277253628,0,0.03463636059314012,0
Carlos Akapo,2018-2019,0.18542625475674868,0,0.2145029604434967,0
Juan Aguilera,2018-2019,0.176933191716671,0,0,0
Francisco Montero,2018-2019,0,0,0,0
Andrés Solano,2018-2019,0,0,0,0
Nikola Vukcevic,2018-2019,0,0,0.04424170404672623,0
Rodrigo Tarín,2018-2019,0.217133030295372,0,0.0294440072029829,0
Mathias Jensen,2018-2019,0.13764986209571362,0,0.09144227206707,0
Moses Simon,2018-2019,1.392779940739274,0,0.7579310387372971,1
Moisés Delgado,2018-2019,0.03066263208165764,0,0.07561113685369492,0
Sergio Reguilón,2018-2019,0.2756411246955395,0,1.9488633964210749,2
Aleksandar Jovanovic,2018-2019,0,0,0,0
Andriy Lunin,2018-2019,0,0,0,0
Roberto López,2018-2019,0,0,0,0
Javi Sánchez,2018-2019,0,0,0,0
Valery Fernández,2018-2019,0.07374600134789944,0,0.7988069728016853,1
Joaquín Muñoz,2018-2019,0,0,0,0
Fran Manzanara,2018-2019,0.09938467293977736,0,0,0
Cristian Ganea,2018-2019,0,0,0,0
Robin Le Normand,2018-2019,0.0681137666106224,0,0.7805836796760559,1
Camacho,2018-2019,0.12458847463130952,0,0.19009611755609512,0
Aihen Muñoz,2018-2019,0.11700574308633804,0,0.23862803867086768,0
Lee Kang-In,2018-2019,0.01816269755363464,0,0.1015261858701706,0
Cristo González,2018-2019,0.04970650747418403,0,0.04465055838227272,0
Yangel Herrera,2018-2019,0.4641039995476603,0,0.08919779397547245,0
Victor Mollejo,2018-2019,0.11602514050900936,0,0.01961623132228851,0
Diego Lainez,2018-2019,0.2950246389955282,0,0.3393640536814928,1
Vasyl Kravets,2018-2019,0.1420431062579155,0,0.9126528054475784,0
Maximilian Wöber,2018-2019,0.19579791650176048,0,0.5373725276440382,0
Emmanuel Apeh,2018-2019,0,0,0.05286291986703873,0
Javi Galán,2018-2019,0.07497730012983084,0,2.257701708935201,2
Álex Blanco,2018-2019,0,0,0,0
Alfa Semedo,2018-2019,0.0326814129948616,0,0.0187798012048006,0
Alex Sola,2018-2019,0.0790611058473587,0,0.1010247766971588,0
Stiven Plaza,2018-2019,0,0,0,0
Emerson,2018-2019,0.14468136429786682,0,0.27378785610198975,0
Xavier Quintillá,2018-2019,0.09483938664197922,0,0.3735682629048824,0
Lucas Olaza,2018-2019,0,0,0.5657829325646162,2
Javier Díaz,2018-2019,0,0,0,0
Martín Zubimendi,2018-2019,0,0,0.2741062641143799,0
Moussa Wagué,2018-2019,0.09280946850776672,0,0.3279886841773987,0
Riqui Puig,2018-2019,0,0,0.5362415611743927,0
Abel Ruiz,2018-2019,0.26430803537368774,0,0.11297111213207243,0
Miguel Marí,2018-2019,0,0,0,0
Álex Collado,2018-2019,0.12811274826526642,0,0,0
Alejandro Catena,2018-2019,0.13818521797657013,0,0,0
Carles Pérez,2018-2019,0.07735417038202286,0,0,0
Robert Lewandowski,2018-2019,33.14324213936925,22,9.613417826592922,7
Paco Alcácer,2018-2019,10.243740145117044,18,1.6062996024265883,0
Marco Reus,2018-2019,16.63949491083622,17,6.939870925620198,8
Andrej Kramaric,2018-2019,21.57557637989521,17,5.921647775918245,4
Kai Havertz,2018-2019,11.994204838760195,17,2.954478455707431,3
Luka Jovic,2018-2019,16.374113779515028,17,3.95373404212296,5
Wout Weghorst,2018-2019,15.743419464677572,17,4.72768147289753,7
Timo Werner,2018-2019,17.38365549966693,16,5.612686746753752,7
Ishak Belfodil,2018-2019,12.273321896791458,16,5.104059521108866,3
Yussuf Poulsen,2018-2019,12.088994555175304,15,4.421724207699299,3
Sébastien Haller,2018-2019,13.69488088041544,15,7.365839168429375,9
Kevin Volland,2018-2019,15.157771278172731,14,8.729120729491115,9
Jean-Philippe Mateta,2018-2019,13.438383596017957,14,2.8835377227514982,2
Alassane Pléa,2018-2019,11.376326887868345,12,3.418845187872648,4
Jadon Sancho,2018-2019,7.42170562967658,12,8.30954198166728,14
Max Kruse,2018-2019,10.845131965354083,11,5.90660797804594,9
Ondrej Duda,2018-2019,6.746959904208779,11,5.985960928723216,5
Vedad Ibisevic,2018-2019,11.796553768217564,10,1.202530164271593,2
Thorgan Hazard,2018-2019,9.718650277704,10,9.78220267407596,10
Serge Gnabry,2018-2019,9.3367649782449,10,7.477375930175185,5
Alfred Finnbogason,2018-2019,11.457083161920307,10,2.4275614842772484,1
Nils Petersen,2018-2019,7.423548826947808,10,1.512045355513692,3
Dodi Lukebakio,2018-2019,11.845299813896418,10,2.206744723021984,3
Benito Raman,2018-2019,7.745715342462063,10,3.12570059299469,4
Gian-Luca Waldschmidt,2018-2019,7.428588226437569,9,2.396783926524222,1
Ante Rebic,2018-2019,10.508407331071794,9,5.556315046735108,4
Lucas Alario,2018-2019,6.610637441277504,9,1.6486541628837583,3
Milot Rashica,2018-2019,6.400961929932237,9,4.246432401239872,5
Salomon Kalou,2018-2019,10.371440075337889,8,4.99396488070488,2
